0.0,-65.0
0.025,-65.1059642525548
0.05,-65.19810912970921
0.075,-65.27646093246858
0.09999999999999999,-65.34429048826172
0.12499999999999999,-65.40410460286208
0.15,-65.4576156175197
0.17500000000000002,-65.50601384807388
0.20000000000000004,-65.55016167125785
0.22500000000000006,-65.5907093524642
0.25000000000000006,-65.62816354731034
0.2750000000000001,-65.66292927138909
0.3000000000000001,-65.69533684925567
0.3250000000000001,-65.72566003002672
0.35000000000000014,-65.75412866140755
0.37500000000000017,-65.7809378546877
0.4000000000000002,-65.80625479250297
0.4250000000000002,-65.83022389723844
0.45000000000000023,-65.85297082614957
0.47500000000000026,-65.87460560671919
0.5000000000000002,-65.89522512955413
0.5250000000000001,-65.91491515324923
0.55,-65.93375193327896
0.575,-65.9518035576786
0.5999999999999999,-65.96913105156361
0.6249999999999998,-65.98578929761787
0.6499999999999997,-66.00182780876239
0.6749999999999996,-66.01729138111317
0.6999999999999995,-66.03222064924927
0.7249999999999994,-66.0466525611899
0.7499999999999993,-66.06062078693455
0.7749999999999992,-66.07415607167822
0.7999999999999992,-66.08728654267586
0.8249999999999991,-66.10003797704991
0.849999999999999,-66.11243403650636
0.8749999999999989,-66.12449647386651
0.8999999999999988,-66.13624531547377
0.9249999999999987,-66.14769902285236
0.9499999999999986,-66.15887463644086
0.9749999999999985,-66.16978790377294
0.9999999999999984,-66.18045339410881
1.0249999999999984,-66.19088460121654
1.0499999999999983,-66.20109403575196
1.0749999999999982,-66.21109330847692
1.099999999999998,-66.2208932053814
1.124999999999998,-66.23050375562964
1.149999999999998,-66.23993429312694
1.1749999999999978,-66.24919351240042
1.1999999999999977,-66.2582895193985
1.2249999999999976,-66.26722987773896
1.2499999999999976,-66.27602165087097
1.2749999999999975,-66.28467144056144
1.2999999999999974,-66.29318542206805
1.3249999999999973,-66.30156937632044
1.3499999999999972,-66.3098287193953
1.3749999999999971,-66.31796852953953
1.399999999999997,-66.32599357196892
1.424999999999997,-66.33390832164555
1.4499999999999968,-66.34171698421628
1.4749999999999968,-66.3494235152762
1.4999999999999967,-66.35703163810463
1.5249999999999966,-66.36454486000645
1.5499999999999965,-66.3719664873791
1.5749999999999964,-66.3792996396138
1.5999999999999963,-66.38654726192955
1.6249999999999962,-66.39371213722896
1.6499999999999961,-66.4007968970573
1.674999999999996,-66.4078040317383
1.699999999999996,-66.41473589975388
1.7249999999999959,-66.421594736429
1.7499999999999958,-66.4283826619775
1.7749999999999957,-66.43510168895952
1.7999999999999956,-66.44175372919771
1.8249999999999955,-66.44834060019403
1.8499999999999954,-66.45486403108673
1.8749999999999953,-66.46132566818288
1.8999999999999952,-66.46772708009924
1.9249999999999952,-66.47406976254155
1.949999999999995,-66.48035514274973
1.974999999999995,-66.48658458363424
1.999999999999995,-66.49275938762703
2.024999999999995,-66.4988808002682
2.0499999999999954,-66.50495001354832
2.0749999999999957,-66.5109681690243
2.099999999999996,-66.51693636072557
2.1249999999999964,-66.52285563786599
2.149999999999997,-66.5287270073755
2.174999999999997,-66.53455143626474
2.1999999999999975,-66.54032985383462
2.224999999999998,-66.54606315374193
2.2499999999999982,-66.55175219593124
2.2749999999999986,-66.55739780844284
2.299999999999999,-66.56300078910509
2.3249999999999993,-66.56856190711952
2.3499999999999996,-66.57408190454632
2.375,-66.57956149769679
2.4000000000000004,-66.5850013784395
2.4250000000000007,-66.59040221542598
2.450000000000001,-66.59576465524144
2.4750000000000014,-66.60108932348561
2.5000000000000018,-66.6063768257886
2.525000000000002,-66.61162774876591
2.5500000000000025,-66.61684266091686
2.575000000000003,-66.62202211347015
2.600000000000003,-66.62716664118004
2.6250000000000036,-66.63227676307642
2.650000000000004,-66.63735298317187
2.6750000000000043,-66.64239579112835
2.7000000000000046,-66.64740566288634
2.725000000000005,-66.65238306125865
2.7500000000000053,-66.65732843649131
2.7750000000000057,-66.66224222679367
